time;vehicle;bicycle;person;site;cameraCode
2023-12-02T07:25:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:25:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:25:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:25:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-12-02T07:25:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-12-02T07:25:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:25:25Z;0;0;0;Valencia Girona;110_3
2023-12-02T07:25:25Z;0;0;0;Valencia Girona;110_3
2023-12-02T07:30:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-11-24T07:30:00Z;0;1;3;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:30:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T07:30:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-12-02T07:30:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:30:00Z;0;0;0;Valencia Girona;110_3
2023-12-02T07:30:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:30:00Z;1;0;0;Valencia Girona;110_3
2023-12-02T07:30:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:30:00Z;0;0;6;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:30:00Z;1;0;0;Valencia Rocafort;110_1
2023-12-02T07:30:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:35:00Z;2;0;2;Valencia Girona;110_3
2023-12-02T07:35:00Z;0;0;4;ConsellDeCent Rocafort;110_4
2023-12-02T07:35:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T07:35:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T07:35:00Z;0;0;2;ConsellDeCent Girona;110_8
2023-11-24T07:35:00Z;0;2;5;ConsellDeCent EnriqueGranados;110_6
2023-11-24T07:35:00Z;0;0;5;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:35:00Z;0;0;4;ConsellDeCent Rocafort;110_4
2023-12-02T07:35:00Z;8;0;1;Valencia Girona;110_3
2023-12-02T07:35:10Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:35:10Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:35:21Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:35:21Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:40:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:40:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:40:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T07:40:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:40:00Z;0;2;5;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:40:00Z;2;0;0;Valencia Girona;110_3
2023-12-02T07:40:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:40:00Z;0;0;0;Valencia Rocafort;110_1
